Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
7738220,2021-09-19 01:45:25,Sour,Bottles,HSR Layout,11,19.121436790179374,5.361856715659972,1.048914894878627,4.612173084673665,54,11,1:0.46:0.14,3636,8188.558967571634,7.111801651085425,87.59919028627982,3.892000351958866,2.2653527757421226,1.8577481488746188
3281269,2021-08-10 19:36:40,Porter,Bottles,Electronic City,15,15.708446733281871,5.459358775215322,1.064048370482237,5.949670306625417,38,12,1:0.36:0.12,4113,1333.2799465871772,6.6017787193628905,82.32368722510137,1.7197228123603483,2.264869276861939,3.197949104840077
1380457,2021-09-22 05:32:30,IPA,Kegs,Marathahalli,19,19.758812201572617,4.541663765647397,1.0541023413564543,4.995709766029829,34,14,1:0.29:0.21,4868,10217.277618828146,9.069396100299766,81.00822732379956,4.537636852713602,3.543477926380501,2.6428188975408298
1639636,2021-09-10 05:44:26,Porter,Kegs,Marathahalli,12,18.516121660278923,4.686669588977683,1.071323616015733,5.530043179692216,36,6,1:0.32:0.15,3206,11227.147937961356,8.198205020545098,88.20867474977345,4.404549294964847,3.086957128687408,1.3363614116794702
4665510,2021-10-12 07:11:49,Stout,Bottles,Jayanagar,18,24.311612980810605,5.490772666287091,1.0726676125533392,5.645596597495205,47,14,1:0.25:0.14,2515,15294.803774069076,8.622742191801137,86.67301781676655,4.573587412063056,1.762877392077597,2.8214021766345434
4418913,2021-09-18 20:56:48,IPA,Cans,Yelahanka,16,16.364616169877618,5.138171182469604,1.0647297092530772,5.669297647069199,29,14,1:0.25:0.18,1787,3918.876832326855,7.208101447362598,71.78055431305194,4.922156484674749,4.792663447222527,2.797824313810318
6959619,2021-08-10 07:34:02,Porter,Bottles,Malleswaram,17,18.83551883059595,5.407513055803167,1.0638745396228333,5.724042625342742,38,13,1:0.33:0.22,783,13307.45516767485,8.07768072554343,78.32711865489924,4.315176800569079,2.3675338859364468,4.083951029241328
9595815,2021-08-23 05:13:06,Porter,Cans,Koramangala,17,19.86188998740944,4.84999899821872,1.0630414825915415,4.548191579061814,21,5,1:0.32:0.17,4795,18918.608914086504,8.946903788205299,74.8036471096045,3.7302760251702742,1.766170550311828,4.32203417618438
4147503,2021-09-17 02:35:30,Pilsner,Bottles,Marathahalli,11,15.506890320639608,4.980845683729302,1.0533920644367398,5.778507379261088,57,12,1:0.37:0.18,1955,13588.591691442696,7.248778730741771,82.1417978952299,2.460729599355891,3.2457697791105007,4.087451461986129
5020729,2021-10-07 09:02:50,Stout,Kegs,Koramangala,17,24.992754413188333,4.700469104041871,1.0467364591218145,5.122623899400007,38,11,1:0.40:0.21,3423,16193.64111899884,9.18896164087912,81.00307487309934,3.640716580880014,3.01910955071412,3.024580367979269
5699452,2021-08-15 00:51:52,Stout,Bottles,Marathahalli,13,18.52887391821819,5.041895979284771,1.0607727293057991,5.156766384734988,52,7,1:0.46:0.15,2629,18450.79866429701,8.044051025261432,83.76152118205965,2.0618648587148054,4.6987521889307535,3.303668875544146
6879793,2021-09-10 08:40:42,Sour,Kegs,Indiranagar,18,20.893331771009045,4.942914425539198,1.0632402199383533,4.775931499048901,53,14,1:0.35:0.16,2166,5746.871926472014,8.978112229419246,86.04053529603375,4.024822082480286,1.0965449892069348,1.3087535036282325
6079216,2021-08-08 03:04:19,Wheat Beer,Cans,Whitefield,10,15.37911796587936,4.750926271690608,1.0432384053950117,5.058990370714136,51,16,1:0.33:0.27,2420,12221.080495750968,8.336867434903407,84.22365676269843,4.294994338782571,2.1804648364158834,4.244297742192613
8439968,2021-09-06 09:53:08,Pilsner,Kegs,Indiranagar,12,15.336657685473206,5.272034984378523,1.0350956227400296,4.975172014409535,32,17,1:0.49:0.14,1138,2922.833928334859,9.839410890275348,74.25570278204948,4.3432197193258535,3.342376189275971,1.3904912874363964
2073671,2021-09-01 12:14:24,Lager,Pints,Rajajinagar,12,21.19515441891579,5.291187888070306,1.0671640706940726,4.718327114110037,52,16,1:0.34:0.12,1325,2070.316877102362,8.97518455719689,76.86668703816967,4.954347933031444,3.833344501584671,4.061642068557562
9372515,2021-10-03 19:50:14,Porter,Pints,Indiranagar,16,15.292180664065851,4.761596595113898,1.0533005488410854,5.048903083347001,29,9,1:0.27:0.23,3748,7893.985191402909,7.701048503710875,84.45650528812786,3.457322769147821,1.1500362962107205,1.45093681104427
3361905,2021-10-01 14:20:15,Pilsner,Cans,Indiranagar,12,15.499677596234452,4.759339495042331,1.0527107961440676,5.778809040753135,25,13,1:0.26:0.18,3341,16090.805179245392,8.945089704361756,82.30304061597244,3.8301367064794336,1.3527091895451542,4.192488544487585
483451,2021-08-12 21:25:54,Sour,Bottles,Electronic City,18,22.770794549159987,4.850595697962543,1.0388640832411735,4.893535812420836,37,6,1:0.23:0.27,3446,17536.663622051437,8.640177515372194,86.71991714159572,2.4611292011993693,4.184456261858344,3.2656610801669794
2905632,2021-08-25 21:20:06,Porter,Kegs,Electronic City,10,19.97832264297845,4.920609588776388,1.0507336085571508,4.898874375643128,45,9,1:0.45:0.27,1155,8202.15983186248,8.840921079117399,74.56576693332393,2.9057510856874567,1.0821775473885085,2.236476313177932
7830835,2021-10-08 20:56:38,Wheat Beer,Kegs,HSR Layout,18,17.549742941378476,4.672620792498869,1.0594687301308603,5.875819161110336,43,19,1:0.49:0.24,4121,1241.9343881550706,7.008997406729352,83.84629469937552,4.792645675874251,2.9068431043823053,3.798317401433509
25046,2021-08-10 00:08:48,IPA,Pints,Electronic City,17,21.1523023224427,4.560698063530219,1.07646979838286,4.562491291060078,26,19,1:0.39:0.14,3274,12549.227898647074,7.965730602221083,79.9362925802628,4.298624787852509,3.606418887857541,2.7252900197108065
7362836,2021-09-19 19:30:36,Stout,Bottles,Rajajinagar,18,18.44118183825831,4.756263202808263,1.0376723493191624,4.641064820135597,33,6,1:0.28:0.25,4907,15043.261242638846,9.47683168633607,82.87402824322527,1.7647514050037847,2.3077056701652205,3.8444903789011255
1620494,2021-09-06 03:25:09,Lager,Bottles,Koramangala,18,19.140000559456876,4.514670817130558,1.0660634891354586,5.883521915875209,28,12,1:0.24:0.19,2247,6950.891874180559,8.379393936715758,79.14005611604641,3.7902452378673854,3.553619164784149,3.382705285174562
7625914,2021-09-25 05:28:52,Pilsner,Pints,Marathahalli,17,17.588833666715608,4.88709823315866,1.0381402936861717,4.903125723895595,43,8,1:0.41:0.15,1665,2551.112000764026,9.997900099437205,85.98344441475881,1.5016294032982085,4.377943953847636,1.9171101130718289
9886624,2021-09-04 23:39:14,Pilsner,Pints,Electronic City,13,15.11496662273198,5.486805224345291,1.0604056141259266,5.41520396056913,59,15,1:0.24:0.16,1134,18579.869799757795,8.398755956875435,73.5161484242214,2.4146199403712405,1.4233081606465632,3.4748497634068625
286101,2021-11-03 15:15:35,Ale,Pints,Indiranagar,18,24.960948899351813,4.879769532020664,1.038165997549635,5.8858335493039,38,12,1:0.23:0.15,4024,5255.176819536051,8.585525397295598,89.42008462589718,2.0795547828249807,2.100553137272311,4.999360472218669
8482804,2021-11-17 12:27:57,Sour,Pints,Marathahalli,10,24.690001955304524,5.287242147088928,1.0451851326392594,5.9141516173897095,56,10,1:0.24:0.27,2393,4008.493471994176,8.939415428774863,70.30855415660918,1.3446545190450578,1.4726222415325587,1.4322926863953835
9211368,2021-11-08 20:22:42,Pilsner,Cans,Marathahalli,10,23.18313401068707,5.021086248534313,1.0514269886012029,5.316193293260998,46,14,1:0.26:0.29,1140,9002.985308425432,9.12920293851882,80.00451781874857,3.748225673208723,2.5576138980622063,1.5103926826624887
2129908,2021-11-07 19:01:07,Lager,Pints,Malleswaram,17,23.3487058439548,4.860665079773216,1.0423385577499862,5.426222578300636,55,9,1:0.34:0.15,3205,2000.6732376173884,8.999052500446867,74.95416396817724,4.715772661179511,3.205080605766958,2.9481851194606192
3241161,2021-12-18 04:08:49,Ale,Pints,Rajajinagar,15,24.08106531056658,4.647472869129624,1.0618386749091049,5.518319979161662,28,12,1:0.28:0.25,4936,7616.381590736722,8.254860260749334,77.95666136229202,4.973198481526822,2.5257889748599327,1.4226330162767409
8007447,2021-11-12 06:12:19,Pilsner,Kegs,Koramangala,18,24.89422900268465,4.798108547752337,1.058275345920542,5.130365581161578,43,18,1:0.44:0.21,4166,16959.04342765858,9.701080803417202,73.84659271565417,3.956423324037289,2.4149165627318387,3.172592394696885
6034320,2021-11-19 21:45:14,Sour,Pints,Jayanagar,14,24.257184373865737,5.281814104653506,1.0739286818627582,5.335702417428689,46,8,1:0.27:0.18,2412,6865.604789431928,6.236603906884843,70.50593921428245,3.3594305869328216,1.630790238472401,1.0516848911584118
895532,2021-12-23 02:16:54,Porter,Bottles,Whitefield,13,21.7078228832118,5.044728318235489,1.031928711054935,4.5044060172542935,48,17,1:0.21:0.18,883,1067.036795828444,9.588898747817083,72.41050041639764,4.987743984185686,3.16140465243032,4.232379135062392
5564761,2021-10-20 09:28:16,Porter,Cans,Marathahalli,14,22.32804560055284,5.007385104802514,1.053283135595588,5.046888844166727,30,15,1:0.30:0.23,3573,9418.459192652375,7.996436604375319,87.68827122538956,2.689847017086316,2.0476263855811148,3.2353309705805726
7480448,2021-12-14 07:17:44,Porter,Cans,Marathahalli,15,20.67012134927511,4.916823372041402,1.0726067975224958,4.846862466177863,33,16,1:0.47:0.22,1733,4267.613301419215,8.145811095953121,88.18764108178337,4.839564814159815,2.87746352338698,2.6271570467951486
2829615,2021-12-27 11:13:10,Ale,Pints,Malleswaram,11,15.629715151895576,4.5199641417521015,1.0307125361188283,4.54031354340166,50,10,1:0.24:0.23,3215,6715.884106908756,9.374748205706952,74.36032767957948,3.996145229143997,1.844466531032528,2.5929340272749384
5612111,2021-12-03 13:28:44,Wheat Beer,Pints,Malleswaram,16,23.961220810072437,4.621848185813445,1.077663928502634,4.507277694631289,29,12,1:0.35:0.13,694,19016.80961065796,9.187434254821028,76.01260940847973,2.821517176193629,4.673013162110667,4.660276321679094
8372060,2021-11-22 01:21:23,Stout,Kegs,Whitefield,16,18.430413261190303,4.827110294248637,1.0532686012657522,5.741853626065565,42,7,1:0.24:0.12,1849,5467.979275965989,9.460684646344324,81.84521618666658,2.6914737578095096,4.858452997462358,4.969848213368596
7875110,2021-11-18 22:24:12,Porter,Pints,Malleswaram,10,18.12968846405092,4.554558155667335,1.0403492126613276,4.854009603303122,43,19,1:0.34:0.26,1336,11541.6575893756,8.540425188233517,75.77287808501097,1.638474395198049,4.59482653439413,3.534875741187953
752951,2021-11-03 10:35:43,Stout,Pints,Koramangala,13,24.59395254806299,4.988630196877552,1.069418306580571,5.574704945336011,35,13,1:0.45:0.17,1119,17981.584243040204,8.005915204853586,73.80176001562548,2.437078554488739,2.3258747065837837,4.997537396389237
1164277,2021-12-19 18:57:47,Pilsner,Kegs,Indiranagar,12,15.968908647874688,5.258579419270472,1.0675493880892863,5.057625943251184,24,7,1:0.30:0.21,2769,15037.55414116212,7.4016844598703475,76.0096276917161,4.680263963098714,3.250489142687421,4.904317843080465
8503522,2021-10-31 07:52:32,Stout,Pints,Koramangala,16,24.525539045967548,4.769795935999051,1.0400299564524538,5.768325815947869,31,15,1:0.46:0.17,1155,7508.42530898726,6.961274608029941,71.96294081172921,3.240254108369249,4.796131856687556,2.6698690958461784
7212985,2021-11-28 11:45:46,Porter,Bottles,Indiranagar,12,21.3769907510218,4.525288449675606,1.070979889942461,4.763176014206249,30,18,1:0.46:0.23,674,15012.725328746108,9.33465712802362,76.67235150136426,3.4463461741563424,3.064846194636373,2.539044523325316
7877408,2021-11-07 22:23:24,Pilsner,Pints,Electronic City,13,24.82432725550924,5.008000304322067,1.0540250633155892,5.266237107901794,20,14,1:0.37:0.24,4858,7911.969086572887,6.055296038244329,70.15568949699656,4.347764955605805,3.969709442310401,4.302984184196939
2661840,2021-11-22 00:45:57,Porter,Cans,Malleswaram,11,20.644228754861203,4.734960610650518,1.0404173090922215,5.424193037943366,20,19,1:0.45:0.21,4881,2223.5114968724406,9.522599080967009,85.2556070231048,4.086047441219041,1.6299761747590715,1.2141900721261267
5641977,2021-12-03 01:47:16,Sour,Kegs,Marathahalli,14,23.626235788999068,4.822861493276269,1.0799492087891858,5.7453703473134965,57,7,1:0.39:0.13,3661,16259.650856643038,7.075495864780245,71.55123760913908,1.0993212378432338,1.0155070889760127,2.9646901617893966
7445582,2021-11-16 18:30:34,Stout,Cans,Malleswaram,13,24.39757567187097,5.320884393659344,1.0509961156172911,5.1696561258954254,45,13,1:0.22:0.29,1792,13097.69649052929,7.396581668146116,85.78409263799031,4.418397447627127,4.76040229837923,1.3037499312447167
4138259,2021-11-13 18:35:21,Porter,Pints,Koramangala,11,15.180393616775708,4.594979113457674,1.0595134836078983,5.06109536180357,54,7,1:0.50:0.25,2511,17176.73300518475,9.775487432604764,82.85720604694768,2.3166545434001127,3.032008919255748,1.0626640360077468
5927680,2021-10-30 12:37:24,IPA,Bottles,Yelahanka,14,19.937515555824127,4.993958919811398,1.0788788959149638,5.338334117999288,22,19,1:0.20:0.22,2871,4135.964843482258,7.671273539419168,88.5013900942646,1.5540785013683944,4.205036460473252,4.9256952732094135
8957338,2021-12-24 14:57:30,Porter,Pints,Indiranagar,17,20.786138062597203,4.628646685281833,1.0469207350139342,5.815860597629289,20,8,1:0.42:0.19,2711,16798.99970357724,9.145951456049696,84.32518320001094,1.9931562393001987,3.607323927583583,2.9499405765659823
1740849,2021-11-05 19:50:13,Porter,Pints,Marathahalli,17,17.820449385204174,4.7089219276543846,1.047962508156066,5.071035323736349,45,14,1:0.49:0.13,3132,17476.494571762385,7.609565447596938,77.3128689525561,2.7206467091242987,1.3926583569307862,3.71266306294327
3190793,2021-10-19 22:13:04,Ale,Cans,Whitefield,10,15.221379056730951,5.192437520305481,1.0577426643941463,5.755420452771551,55,9,1:0.44:0.28,2950,18041.62353805797,9.924108249218154,84.56247428303892,2.542257614334302,4.0260167121828765,2.895117573745717
7477360,2021-11-11 11:48:24,Pilsner,Cans,Jayanagar,12,23.477716891675644,4.818479840784105,1.0339699569279608,4.655154326872077,55,6,1:0.21:0.16,2298,11255.291144844574,7.653836732195165,71.60388843056046,4.118358006965235,4.63354843543395,4.822877063709177
9142152,2021-12-20 08:26:41,Lager,Pints,Electronic City,14,22.00766152193064,5.484703997830696,1.032583807524179,5.059430872961072,24,15,1:0.42:0.13,4524,15420.310920737284,6.420196707341528,82.01219907129975,3.338654347991595,4.966477132012143,3.977335529174313
1205340,2021-11-25 17:12:38,Stout,Kegs,Rajajinagar,13,15.383172177877771,4.8673476621202525,1.0623586706045671,5.515255662532082,50,11,1:0.22:0.22,1119,6599.850900754351,7.44951632680735,88.34776179964547,4.487512645476476,2.321771800407838,1.0962967876933325
3630370,2021-10-31 05:27:31,IPA,Bottles,Electronic City,11,16.407179159659485,5.056423930074047,1.075009971064072,5.303252100203021,55,17,1:0.47:0.23,2551,18432.43085951881,6.084778895656431,82.64076773475445,2.5707064767925627,4.560033829027182,1.548949741129812
3384025,2021-11-26 06:18:16,Wheat Beer,Pints,Electronic City,17,21.047520491293888,5.014235431883604,1.043752545423663,4.951395170354427,59,6,1:0.39:0.20,1213,9527.599907241496,6.29789996382762,72.38765718425694,2.528401195581617,2.3638590721655945,2.835587701084272
6842898,2021-11-21 10:59:19,Pilsner,Bottles,Koramangala,13,24.909975275783538,5.442506979097644,1.0470146232022486,5.12830396993239,30,13,1:0.39:0.14,2194,18201.090884963032,8.023678610513254,85.5171794659797,1.3058619155036362,3.5930065473870343,1.9447230591551192
124334,2021-10-31 03:13:38,Stout,Pints,HSR Layout,11,24.26887066167607,5.007283871233348,1.0692610429484255,4.703502329439366,54,18,1:0.41:0.15,4316,17709.800537114512,7.498326471970196,76.03655684624235,1.7337527060741589,4.717865059197923,3.005101594115929
4886093,2021-11-14 14:23:57,Porter,Bottles,HSR Layout,16,23.40711230950786,4.776065426226306,1.0711382023342515,5.667194568454211,31,7,1:0.41:0.11,3867,8575.620021497987,9.464390752920616,77.58062560543695,2.95407938634115,4.015995651098027,2.4947452828977306
3490792,2021-12-21 04:56:55,IPA,Bottles,Malleswaram,13,16.24113301282976,5.026889675071611,1.031382210770435,5.711232696021126,38,9,1:0.50:0.26,4694,18429.57419634868,7.502606745744198,74.11322557353505,1.869072043184292,1.0045504651971626,3.9503122912691695
5704511,2021-12-23 05:58:15,Ale,Pints,Yelahanka,13,24.424639545164013,5.219154952006308,1.0795956922606154,4.50993181675405,22,11,1:0.50:0.20,3594,19551.02437205963,7.012419972794122,75.17583821909314,4.265209943701342,2.4857905922182697,4.625910240671812
883728,2021-11-08 08:21:20,Stout,Kegs,HSR Layout,19,19.54190134198185,5.046923983765826,1.07994418757269,5.188033299785763,57,5,1:0.48:0.29,2460,4915.258770355387,7.566071574232279,71.90055862086278,2.09678446622148,2.602021768323482,3.723998414184357
3331711,2021-12-23 21:00:55,Sour,Kegs,Rajajinagar,12,15.658515862038763,4.940726884125947,1.0461905588185412,4.780443427344374,21,12,1:0.37:0.28,521,4675.079409515383,8.533233956921741,78.70740386954168,3.137040352759836,1.9954853855228876,1.4267898912938466
659063,2021-11-26 21:53:25,Sour,Bottles,HSR Layout,17,19.92755239335657,5.144274432668549,1.079318987395366,4.641243169909297,54,15,1:0.43:0.22,3518,6956.1605241596135,8.257288333876051,83.44297235891489,1.4339589378248443,1.108308532462248,1.1925674458214184
7856312,2021-12-08 03:05:26,Ale,Bottles,Electronic City,19,23.864984432059344,4.795358385195105,1.0661130648650143,4.513028766741062,50,13,1:0.24:0.21,1783,2204.4231861320786,7.104244707166144,80.87157946267828,4.797480577902881,4.62342808455748,1.7137503679709152
4870674,2021-10-25 17:32:45,Wheat Beer,Bottles,Yelahanka,15,24.31886176709313,4.521183930999952,1.0572979967092282,4.992685348320268,29,19,1:0.29:0.13,4230,15578.977553556531,6.418801893957045,71.84742018330431,2.487869959226909,2.9454280479024497,1.171245823856054
4523688,2021-11-24 08:43:16,Porter,Pints,Marathahalli,13,21.74808026796783,5.218964729679093,1.042666623777787,5.418566335148995,36,16,1:0.37:0.17,4303,3423.5357331802093,9.126603590639158,82.72324086538045,1.0692806162255133,4.554857538526598,2.758174275359313
8293784,2021-12-04 10:02:30,IPA,Bottles,Marathahalli,12,21.75316758686245,5.4676814425926015,1.0784217199077235,5.920277168336627,53,19,1:0.47:0.16,3474,11098.774301161806,9.471017787930757,76.3490702133186,3.713286222835052,2.6374176544134027,1.5115202536922845
5777820,2021-12-02 12:26:32,Lager,Bottles,Malleswaram,14,24.758519098175437,4.505797619932443,1.0689531912217518,5.39430975889152,20,11,1:0.22:0.18,3248,10644.562974484568,6.854109631646358,80.86914349613801,3.8960404013208927,3.913223073881131,1.5783286264345795
4353696,2021-11-15 13:54:27,Pilsner,Kegs,Rajajinagar,17,19.004965565849115,5.212518566789682,1.051651446821494,5.610390600223164,47,10,1:0.30:0.20,3593,13556.356872280696,6.965118312360634,70.2494764430558,4.268922854895672,4.66155401343285,3.46223038444994
2286411,2021-11-10 03:10:37,Pilsner,Bottles,Marathahalli,12,19.324143490547232,5.155231967349408,1.033437961449576,5.166722131720039,40,13,1:0.26:0.22,1722,6497.17880349562,7.251491124747513,80.29803215110425,2.394231462899491,4.1032937000979,2.48950779705474
4986647,2021-12-05 02:18:34,Wheat Beer,Pints,Yelahanka,15,23.633693422429,4.949179036051736,1.0489955762417855,4.951938390710744,43,11,1:0.21:0.21,3155,16936.343731846617,6.772648024190227,79.5902563364566,1.9414654923580787,1.5353675236855595,2.698132374156004
283580,2021-10-31 23:32:40,Stout,Cans,Jayanagar,14,21.08265092917132,5.080322267044944,1.0593485095938249,4.737221313752415,55,5,1:0.28:0.18,3021,1819.6838431354824,6.025376103271871,81.76426068248317,1.363768920424807,3.2223051519893287,2.7256570579346437
1651344,2021-11-07 21:52:17,Wheat Beer,Bottles,HSR Layout,12,15.716458990116514,4.548470814736636,1.049262681931684,4.814721076339003,56,5,1:0.37:0.28,2948,12753.397128828858,8.87188199245473,80.77476812270582,1.3381076669301115,1.5929435523524442,3.0344528497058976
3429525,2021-11-26 05:40:55,Porter,Pints,Malleswaram,14,23.31587993295975,4.772577859494431,1.031200717193116,5.128696747969379,22,8,1:0.26:0.12,4786,6210.4488091073135,6.511053946512593,89.02057694473196,1.212016948810798,1.1026406351913027,4.344014008146117
6929998,2021-11-22 08:02:03,Porter,Cans,Jayanagar,13,15.426314893998269,4.621109447968618,1.0325931056354063,4.761899515864765,53,17,1:0.34:0.29,1680,15050.30552486362,7.3824540881094,80.19780476464872,3.865872439022209,3.682745687395689,2.7844517011185297
7313275,2021-11-19 18:09:34,Sour,Kegs,HSR Layout,17,23.578826749615992,4.810638178031265,1.0576370794066992,5.7417964728225215,53,14,1:0.33:0.21,946,11707.763853287628,7.351318496510849,84.1328022409953,3.215434454075888,2.3266098601863647,4.297830858187982
8214488,2021-12-16 14:07:31,Wheat Beer,Pints,Koramangala,11,17.22982009643231,4.942859237272159,1.0735122384118576,5.575422543948507,43,5,1:0.26:0.28,3242,13229.328501683836,6.091550758174417,85.79975254374892,1.3015254118354536,2.929806694409672,1.6681638309685232
8234780,2021-11-02 21:48:03,Pilsner,Pints,Indiranagar,14,21.867302874298566,5.113335842494761,1.0787614357191015,5.177676582396951,39,19,1:0.40:0.12,3278,13888.9982350997,8.824659021435993,82.68917950768777,3.308209161272785,2.311329944925233,3.2265066105929683
8701705,2021-11-22 02:01:19,Ale,Kegs,Electronic City,12,23.252359420867137,4.952370037687531,1.0671580079375973,5.332691091960708,45,11,1:0.35:0.11,3199,2993.1989965639355,8.473003929471972,87.90594612664441,3.9314696923623154,4.662319815094378,3.885278787446736
5016055,2021-11-26 12:17:47,Stout,Pints,Koramangala,17,21.524258184388398,5.3935171823577575,1.060184461077165,4.671169856363816,53,16,1:0.41:0.22,4835,2897.3835805911804,9.42165120246569,86.09168132056203,3.418840910621094,2.605895775011067,3.498202224562091
533901,2021-12-28 12:51:59,Stout,Bottles,Marathahalli,12,16.218916407506608,5.094052421731149,1.0422766128214285,5.8906465701103,53,10,1:0.28:0.28,2461,17635.24646344459,7.311423483411571,83.15441227444478,2.2440313036188675,3.683836056430717,2.42002420357498
6392811,2021-12-26 01:21:21,IPA,Pints,Malleswaram,15,17.73236555563835,4.756564207486152,1.067967375132423,5.023711324321235,34,9,1:0.46:0.12,1918,3396.828087151561,8.434317114215933,77.56681993388622,1.5742729251036265,3.987344216299058,4.37401098413882
5856158,2021-11-21 05:05:30,Lager,Pints,Yelahanka,14,19.438352358072585,4.810426732159654,1.0590924557514994,5.385783316888931,30,5,1:0.48:0.24,963,7857.684512196907,8.28595739238882,73.14888287234437,3.731412036629151,4.539029913401643,2.7690864916315694
9487577,2021-12-20 01:04:14,Wheat Beer,Pints,Electronic City,13,23.560355531521346,5.385466411243321,1.0703963661302451,5.414790169620198,23,6,1:0.39:0.25,1735,9278.372518581267,8.002830302902483,73.48475459477991,4.9558657904645,1.8177816798028503,3.898000325463861
1885529,2021-12-13 16:24:54,Ale,Kegs,Jayanagar,19,21.308131813951245,4.6005028620580966,1.0466869266290175,5.703400943441791,45,19,1:0.39:0.17,3327,4791.143807712467,8.126865934183908,72.01753470978227,4.562598997991834,1.2317124626529865,3.0634253473437543
430629,2021-11-29 21:20:00,Lager,Kegs,Koramangala,15,16.201661819204208,5.323814588160007,1.0377823794383556,5.290164962407892,29,16,1:0.21:0.19,1352,18717.336361618243,8.121343588054653,89.73789786569277,2.498885783066414,1.7399956919366484,2.5898364817853103
6040196,2021-11-04 03:45:23,Porter,Bottles,Electronic City,12,23.115405062313396,4.947796536562109,1.0657320573739624,5.610127850199397,42,12,1:0.46:0.20,2890,1685.1181536964546,7.845661781810014,85.50547031563474,2.9376964580514664,2.6887132906855022,1.048692896905547
542006,2021-11-08 10:53:46,Sour,Pints,Jayanagar,11,24.617831004754045,4.871722402888259,1.0525409669977135,4.8770991226035365,53,14,1:0.33:0.19,815,19222.985623638862,7.862977002582573,86.00934308428793,3.825844647392144,1.7151449620004977,4.423739235291812
4162520,2021-11-03 00:38:23,Lager,Kegs,Jayanagar,16,21.874810259301675,4.6982537619582825,1.0397110927700293,4.729396168789998,40,15,1:0.27:0.13,1156,13916.829811218691,7.66686910330371,85.65988026546682,3.800497810181806,3.785900253022475,3.3507627879409525
5300852,2021-11-30 03:24:27,Porter,Cans,Malleswaram,12,18.43582144061408,4.528384439763925,1.0381591975178757,5.51431136791098,46,12,1:0.42:0.15,2278,12517.44589760337,6.90176099468256,88.20457210374538,1.945981887917478,2.706598480236504,1.8920957332300508
5073041,2021-11-12 23:01:17,Pilsner,Bottles,Marathahalli,10,23.360881336273337,5.199160948531043,1.059319272805899,5.4125449907128855,53,19,1:0.45:0.14,4302,16781.043241159234,6.737490767830105,73.82468636008663,4.513257498133065,3.404142191066203,1.2628772722073718
2994887,2021-11-11 17:16:35,Pilsner,Bottles,Jayanagar,18,20.608179345027573,5.489741491255627,1.031815853737133,5.297832497681239,53,17,1:0.36:0.11,637,2165.536232066622,7.940126171569847,70.1448680844199,3.588333937636568,1.072469719244579,3.506805349798809
563105,2021-12-30 05:25:30,Sour,Bottles,HSR Layout,11,17.6042352582586,5.499295475763156,1.0526537403797358,4.823717806054378,54,15,1:0.41:0.21,3027,4318.431780390758,8.272972811477592,87.67176883228382,1.6402218600390004,3.124801471142863,2.50782950532548
8334425,2021-10-28 02:01:43,Lager,Bottles,Jayanagar,13,18.539965574012413,5.29209068307221,1.0447599229081987,5.429142591609206,32,5,1:0.21:0.17,1642,15369.708203738996,6.698472903705769,78.88550035292388,3.594593873380724,4.998201149163627,3.698020529899848
8502789,2021-11-25 01:25:59,Porter,Cans,Malleswaram,16,24.6470636800656,5.432098102123118,1.0395252078284731,4.700355906895355,43,17,1:0.29:0.26,2144,7474.285912109283,7.695231023262682,71.57143914639315,4.9990936101589,2.477788123881988,4.549341585078833
1233705,2021-12-29 04:58:55,Sour,Kegs,Malleswaram,10,19.219487119792092,4.809009532145387,1.041550885189328,4.686338496057913,53,12,1:0.49:0.16,3512,14847.953233569013,6.615894843167913,76.09844991866551,2.454696666782332,1.46582048929876,2.612368778412196
2983461,2021-11-07 04:36:00,Sour,Kegs,Yelahanka,13,23.17551170305421,5.480397764666527,1.0415173937828108,5.665607708279833,23,18,1:0.33:0.29,3927,13406.635564947002,6.942083602872804,82.5399957181853,2.0866379279364398,4.187779220440135,2.2624067421168474
4390130,2021-12-20 15:17:30,IPA,Cans,Rajajinagar,15,20.59518858596037,4.519400324785782,1.0600182200700654,5.283059510382273,56,15,1:0.35:0.18,2030,7699.660583191364,9.21778643970973,89.9950230388558,2.620310599615417,4.680118281383409,2.2558373487614847
9810661,2021-12-01 03:31:26,Porter,Kegs,Electronic City,10,21.00595402686249,5.141578078809157,1.0675602471695114,4.88572999748753,35,6,1:0.48:0.29,4767,5463.970740690047,7.197900758249119,87.37548289310948,3.7297976458294944,3.4133174631597694,4.138149540212311
2268101,2021-10-22 22:23:17,Pilsner,Bottles,Marathahalli,17,20.20119760537711,4.811212335333007,1.075866898700692,5.109751892350009,27,15,1:0.49:0.13,1636,11241.14746425367,6.445839854481431,72.30592689095187,4.644677055525779,4.131542962326996,1.8368085481938308
1665985,2021-12-04 07:51:50,IPA,Kegs,Jayanagar,19,21.759684801105102,4.949392963991964,1.0317562138071747,5.277761123737728,41,11,1:0.37:0.15,4800,7105.307697647109,7.447671565508341,85.99619652400568,3.9200139055118,4.925265866962891,4.891832160400776
